cluster,concept,cuis
2382,time - to - first - infusion from hip surgery ( days )  n ( % ),C0040223;C0205435;C0574032;C1279901;C1827465;C3541383
2382,core study to first infusion,C0205435;C0444669;C0557651;C0574032;C1167518;C1279901;C1706352;C1827465;C1882467;C2603343;C3274653
2381,primary indication,C1549995
2380,pci indication,C0392360;C3146298;C4049621
2380,indication for pci,C0392360;C3146298;C4049621
2380,indication for index pci,C0392360;C0600653;C0918012;C1552854;C1637833;C2986546;C3146298;C4049621
2379,indication for stent,C0038257;C0392360;C3146298
2379,indication,C0392360;C3146298
2378,helicobacter pylori infection ( + ) ( n ),C0850666
2378,h . pylori infection,C0850666
2377,heterozygous familial hypercholesterolemia †,C0342882
2377,heterozygous familial hypercholesterolemia,C0342882
2376,familial,C0015576;C0241888
2376,diagnosis of heterozygous familial hypercholester,C0011900;C0015576;C0019425;C0241888;C1704338;C1704656
2375,family history of vte,C0241889;C0630906
2375,family history ^,C0241889
2374,family history of premature chdj,C0151526;C0205252;C0241889;C4018905
2374,family history of premature chd * *,C0151526;C0205252;C0241889;C0280604;C3542407;C4018905
2374,family history of premature chd,C0151526;C0205252;C0241889;C0280604;C3542407;C4018905
2374,family history of premature,C0151526;C0205252;C0241889;C4018905
2373,no family history of chd ( n = $nmbr$  $nmbr$ ),C0241889;C0280604;C3542407
2373,family history of chd ( n = $nmbr$  $nmbr$ ),C0241889;C0280604;C3542407
2373,family history  n ( % ),C0241889
2372,family history of venous thromboembolism ( % ),C0015576;C0042449;C0241889;C0348013;C0455533;C1704727;C1997614
2372,family history of cancerf,C0241889
2372,family history of cancera,C0241889
2371,fasting tgs §,C0015663;C1156212;C1537574
2370,fasting triglycerides > $nmbr$ mg / dl *,C0015663;C0041004;C0439269
2370,fasting triglycerides  mg / dl,C0015663;C0041004;C0439269
2370,fasting triglycerides  mean ( sd )  mg / dl,C0015663;C0041004;C0439269;C0444504;C2347634;C2348143;C2699239
2370,fasting triglycerides,C0015663;C0041004
2369,fasting triglyceride level  mean ( sd )  mg / dl,C0015663;C0428475;C0439269;C0444504;C2347634;C2348143;C2699239
2369,fasting,C0015663
2368,fasting glucose > $nmbr$ mg / dl *,C0015663;C0017725;C0439269
2368,fasting glucose > $nmbr$ mg / dl  n ( % ),C0015663;C0017725;C0439269
2368,fasting glucose *,C0015663;C0017725
2368,fasting glucose  mg / dl ',C0015663;C0017725;C0439269
2368,fasting glucose  mg / dl,C0015663;C0017725;C0439269
2368,fasting glucose,C0015663;C0017725
2367,fasting lipid levels  mmol / l,C0015663;C0428460;C1532563
2366,fasting lipids ( mmol / $nmbr$ ),C0015663;C0023779;C0439190
2365,fasting indices,C0015663;C4033634
2364,fasting proinsulin ( pmol / l ),C0015663;C0033362;C0439284;C3813208
2364,fasting free fatty acids ( ^ mol / liter ),C0015663
2363,fastest third,C0015663;C0205437;C0456962;C2985769
2362,faster aspart   +   basal,C0015663;C0123677;C0205112;C0456962;C2985769
2362,faster aspart ( mealtime ),C0015663;C0123677;C0456962;C0587119;C2985769
2362,faster aspart,C0015663;C0123677;C0456962;C2985769
2361,white race  n ( % ),C0007457;C0043157
2361,white race  %,C0007457;C0043157
2361,white or caucasian  n ( % ),C0007457;C0043157;C0220938
2361,white ( $nmbr$ . $nmbr$ % ),C0007457;C0043157;C0220938
2361,white  no . ( % ),C0007457;C0043157;C0220938
2361,white  n / n ( % ),C0007457;C0043157;C0220938
2361,white  n ( % ),C0007457;C0043157;C0220938
2361,white  %,C0007457;C0043157;C0220938
2361,race  n ( % ) white,C0007457;C0034510;C0043157;C0220938;C1706779;C3853635
2361,caucasian  n ( % ) *,C0007457;C0043157
2361,caucasian  n ( % ),C0007457;C0043157
2361,caucasian  %,C0007457;C0043157
2360,white race ( n = $nmbr$ $nmbr$ ),C0007457;C0043157
2360,white mtx ( n ),C0007457;C0025677;C0043157;C0220938;C1417487
2360,white ( n — $nmbr$ ),C0007457;C0043157;C0220938
2360,white ( n   = $nmbr$  $nmbr$ ),C0007457;C0043157;C0220938
2360,white ( n = $nmbr$ ),C0007457;C0043157;C0220938
2360,white ( n = $nmbr$  $nmbr$ ),C0007457;C0043157;C0220938
2359,white not of hispanic origin,C0007457;C0043157;C0220938
2359,white ethnicity,C0007457;C0015031;C0043157;C0220938;C0243103
2359,white ethnic origin,C0007457;C0015031;C0043157;C0220938
2359,white / other,C0007457;C0043157;C0220938
2359,race / ethnicity white,C0007457;C0015031;C0034510;C0043157;C0220938;C0243103;C1706779;C3853635
2359,ethnic origin white,C0007457;C0015031;C0043157;C0220938
2358,white race — no . { % ) t,C0007457;C0043157;C0220938
2358,white race — no . { % ) - i -,C0007457;C0043157;C0220938
2358,white race — no . { % ) ' i ',C0007457;C0043157;C0220938
2358,white race — no . { % ) $,C0007457;C0043157;C0220938
2358,white race — no . / total no . ( % ) f,C0007457;C0043157;C0220938
2358,white race — no . / total no . ( % ) $,C0007457;C0043157;C0220938
2358,white race — no . ( % ) y left ventricular ejection fraction — %,C0007457;C0043157;C0220938
2358,white race — no . ( % ) f,C0007457;C0043157;C0220938
2358,white race — no . ( % ) : t,C0007457;C0043157;C0220938
2358,white race — no . ( % ) :,C0007457;C0043157;C0220938
2358,white race,C0007457;C0043157
2358,white non - hispanic - n ( % ),C0007457;C0043157;C0220938;C1518422;C1518424;C1533020;C1533021
2358,white non - hispanic,C0007457;C0043157;C0220938;C1518422;C1518424;C1533020;C1533021
2358,white,C0007457;C0043157;C0220938
2358,racea white,C0007457;C0043157;C0220938
2358,non - hispanic white,C0007457;C0043157;C0220938;C1518424
2357,white  non - hispanic,C0007457;C0043157;C0220938;C1518422;C1518424;C1533020;C1533021
2357,non white,C0007457;C0043157;C0220938;C1518422
2357,non - white raceb,C0007457;C0043157;C0220938;C1518422
2357,non - white race,C0007457;C0043157;C1518422
2357,non - white,C0007457;C0043157;C0220938;C1518422
2356,white race — number ( % ),C0007457;C0043157;C0237753;C0449788
2356,caucasian race ( % ),C0007457
2356,caucasian race,C0007457
2356,caucasian ( % ),C0007457;C0043157
2355,white / caucasian,C0043157
2355,non - caucasian simva ( „ = $nmbr$ },C0007457;C0043157;C1518422
2355,non - caucasian simva ( n = $nmbr$ ),C0007457;C0043157;C1518422
2355,non - caucasian simva,C0007457;C0043157;C1518422
2355,non - caucasian eze / simva ( n = $nmbr$ ),C0007457;C0043157;C1518422
2355,non - caucasian eze / simva,C0007457;C0043157;C1518422
2355,non - caucasian,C0007457;C0043157;C1518422
2355,caucasian simva,C0007457;C0043157
2355,caucasian eze / simva,C0007457;C0043157
2354,non - caucasian eze / simva ( „ = $nmbr$ },C0007457;C0043157;C1518422
2354,caucasians ( n = $nmbr$ ),C0007457;C0043157
2354,caucasians,C0007457;C0043157
2354,caucasian simva ( „ = $nmbr$ },C0007457;C0043157
2354,caucasian simva ( n = $nmbr$ ),C0007457;C0043157
2354,caucasian n = $nmbr$  $nmbr$,C0007457;C0043157
2354,caucasian eze / simva ( „ = $nmbr$ },C0007457;C0043157
2354,caucasian eze / simva ( n = $nmbr$ ),C0007457;C0043157
2354,caucasian $nmbr$,C0007457;C0043157
2353,caucasian ethnicity,C0007457;C0015031;C0043157;C0243103
2353,caucasian,C0007457;C0043157
2352,prior hospitalization for hf  %,C0018488;C0019993;C0332152;C1313497;C1538440;C2826257;C3273279
2352,prior hf hospitalization ( n = $nmbr$ ),C0018488;C0019993;C0332152;C1313497;C1538440;C2826257;C3273279
2352,hospitalizations,C0019993
2352,hospitalization for hf previous year  ( % ),C0018488;C0019993;C0205156;C0439234;C0439508;C1313497;C1538440;C1552607;C3273279
2352,hospitalization for hf,C0018488;C0019993;C1313497;C1538440;C3273279
2352,hospitalization for,C0019993
2352,hf hospitalizations  median ( iqr ),C0018488;C0019993;C0549183;C0876920;C1313497;C1538440;C2347635;C2348144;C2939193;C3273279
2352,hf hospitalization n,C0018488;C0019993;C1313497;C1538440;C3273279
2352,hf hospitalization,C0018488;C0019993;C1313497;C1538440;C3273279
2351,prior hospitalizations  n ( % ),C0019993;C0332152;C2826257
2351,hospitalizations  n,C0019993
2351,hospitalization stratum  n ( % ),C0019993
2351,hospitalization  n ( % ),C0019993
2351,hospitalization,C0019993
2351,hospitalisation related to exacerbation  n ( % ),C0019993
2351,hospitalisation,C0019993
2350,hospitalization for acute limb ischemia,C0019993;C0205178;C2945695
2349,hospitalisation for chf within $nmbr$ years of randomisation,C0018802;C0019993
2348,hospitalization for acs,C0019993;C0742343;C4318612
2348,hospitalization for / due to,C0019993
2347,hospitalized for an exacerbation,C0701159;C4086268
2347,hospitalized exacerbation rates,C0701159;C0871208;C1521828;C4086268
2347,hospitalized !,C0701159
2346,hospitalized for asthma  n ( % ) *,C0004096;C0701159;C2984299
2346,hospitalized,C0701159
2345,ambition,C0870128
2344,low dose combination therapy,C0009429;C0445550;C0556895;C1708745
2344,combination therapy * *,C0009429;C0556895
2344,combination therapy ( n = $nmbr$ ),C0009429;C0556895
2344,combination therapy  n = $nmbr$,C0009429;C0556895
2343,sustain $nmbr$ : semaglutide vs . sitagliptin $nmbr$ mg,C0443318;C2732140
2343,sustain $nmbr$ : semaglutide vs . placebo,C0443318;C2732140
2343,sustain $nmbr$ : semaglutide vs . iglar,C0443318;C2732140
2343,sustain $nmbr$ : semaglutide vs . exenatide er $nmbr$ . $nmbr$ mg,C0443318;C2732140
2343,sustain $nmbr$ : semaglutide add ‐ on to insulin vs . placebo,C0443318;C2732140
2343,sustain $nmbr$,C0443318;C2732140
2343,sustain,C0443318;C2732140
2342,sulfasalazine ( mean dose : $nmbr$ . $nmbr$ g / day ),C0036078;C0178602;C0439417;C0444504;C0869039;C1114758;C2347634;C2348143
2342,sulfasalazine,C0036078
2341,exetimibe / simvastatin,C0074554
2341,chd  coronary heart disease  eze / simva  ezetimibe / simvastatin combination tablet  fpg  fasting plasma glucose  pvd  peripheral vascular disease,C0010068;C0015663;C0039225;C0074554;C0085096;C0202042;C0455280;C1532737;C1705223;C4319774
2340,simvastatin,C0074554
2340,pooled simvastatin factorial studies,C0074554;C1709595;C2349200;C2826344;C4522255
2339,simvastatin monotherapy ( n = $nmbr$  $nmbr$ * ),C0074554
2339,simvastatin ( n = $nmbr$ . $nmbr$ ),C0074554
2339,simvastatin ( n = $nmbr$ ),C0074554
2339,simvastatin ( n = $nmbr$  $nmbr$ ),C0074554
2339,simvastatin $nmbr$ mg ( n = $nmbr$ ) *,C0024671;C0026410;C0074554;C0439269;C1960952;C2346927;C4321396;C4521761
2339,simvastatin  n ( % ),C0074554
2338,pravastatin n = $nmbr$,C0085542
2338,pravastatin ( n = $nmbr$ >,C0085542
2338,pravastatin ( n = $nmbr$ ),C0085542
2338,diet - i - pravastatin ( n = $nmbr$ ),C0012155;C0012159;C0021966;C0085542;C0221138;C1519433;C2983588;C3668949
2337,pravastatin $nmbr$ mg,C0024671;C0026410;C0085542;C0439269;C1960952;C2346927;C4321396;C4521761
2337,pravastatin,C0085542
2337,i moderate  $nmbr$ mg of pravastatin ( n = $nmbr$ ),C0021966;C0024671;C0026410;C0085542;C0205081;C0221138;C0439269;C1881878;C1960952;C2346927;C4049705;C4049706;C4085643;C4321335;C4321396;C4521761
2336,pravastatin vs usual care,C0085542
2336,clow - potency stratum : simvastatin $nmbr$ mg  pravastatin $nmbr$ mg  fluvastatin $nmbr$ mg  atorvastatin $nmbr$ mg  high - potency stratum : simvastatin $nmbr$ mg  atorvastatin,C0074554;C0082608;C0085542;C0205250;C0286651;C1299351;C1319635;C2700149;C2985073;C3245505;C3887512;C3889660;C4321237;C4522209
2336,atorvastatin - pravastatin,C0085542;C0286651
2335,patients on atorvastatin  rosuvastatin  or simvastatin at,C0030705;C0286651;C0965129
2334,rosuvastatin  events / patients ( % ),C0030705;C0441471;C0965129;C3541888
2334,rosuvastatin,C0965129
2333,rosuvastatin + fenofibric acid,C0060179;C0965129
2333,rosuvastatin +,C0965129
2332,rosuvastatin   n   =   $nmbr$,C0965129
2332,$nmbr$ mg  rosuvastatin $nmbr$ mg .,C0965129;C1319635
2331,rosuvastatin n = $nmbr$,C0965129
2331,rosuvastatin ( n = $nmbr$ . $nmbr$ ),C0965129
2331,rosuvastatin ( n = $nmbr$ ),C0965129
2331,rosuvastatin ( n = $nmbr$  $nmbr$ ),C0965129
2331,rosuvastatin $nmbr$ - $nmbr$ mg ( n = $nmbr$ ),C0024671;C0026410;C0439269;C0965129;C1960952;C2346927;C4321396;C4521761
2330,rosuvastatin  n ( % ),C0965129
2330,copd - rosuvastatin ( n = $nmbr$ ),C0024117;C0965129;C1412502;C3714496
2330,copd - rosuvastatin ( $nmbr$ pt ) n . ( % ),C0024117;C0032743;C0699718;C0965129;C1412502;C3714496
2329,atorvastatin factorial study,C0286651;C2826344
2328,i intensive  $nmbr$ mg of atorvastatin ( n = $nmbr$ ),C0021966;C0024671;C0026410;C0162425;C0221138;C0286651;C0439269;C0522510;C1283828;C1550453;C1960952;C2346927;C4321396;C4521761
2328,atorvastatin monotherapy ( n = $nmbr$ * ),C0286651
2328,atorvastatin ls means difference $nmbr$ mg ( $nmbr$ % ci ) a ( n = $nmbr$ ),C0008107;C0023668;C0024671;C0026410;C0286651;C0439269;C1704970;C1705241;C1705242;C1960952;C2346927;C3259781;C4321396;C4521761
2328,atorvastatin $nmbr$ mg ( zi = $nmbr$ ),C0024671;C0026410;C0043476;C0286651;C0439269;C1960952;C2346927;C4321396;C4521761
2328,atorvastatin $nmbr$ mg ( n = $nmbr$ ),C0024671;C0026410;C0286651;C0439269;C1960952;C2346927;C4321396;C4521761
2328,atorvastatin $nmbr$ mg ( n = $nmbr$  $nmbr$ ),C0024671;C0026410;C0286651;C0439269;C1960952;C2346927;C4321396;C4521761
2328,atorvastatin $nmbr$ mg,C0024671;C0026410;C0286651;C0439269;C1960952;C2346927;C4321396;C4521761
2328,atorvastatin  n ( % ),C0286651
2328,atorvastatin,C0286651
2327,atorvastatin { n = $nmbr$  $nmbr$ ),C0286651
2327,atorvastatin ( n = $nmbr$  $nmbr$ ),C0286651
2327,atorvastatin $nmbr$ mg + ezetimibe $nmbr$ mg ( n = $nmbr$ ),C0286651;C1142985;C1319635
2326,calcitonin,C0006668;C0770558;C1704385;C2825090;C4520796
2325,heavy calcification,C0006660;C0006663;C0175895;C0439539;C1533591;C1879982;C2242558
2325,calcification  n ( % ),C0006660;C0006663;C0175895;C1533591;C1879982;C2242558
2324,classification of epilepsy type  n ( % ),C0008902;C0008903;C0014544;C0332307;C0678229;C1547052
2324,classification of af  no . ( % ),C0008902;C0008903;C0344434;C0678229;C4049859
2323,pah classification — no . ( % ),C0008902;C0008903;C0030123;C0678229;C3203102;C4284467
2323,pah classification,C0008902;C0008903;C0030123;C0678229;C3203102;C4284467
2322,intermittent claudication,C0021775
2322,claudication only,C0021775;C0205171;C0311395;C1456822;C1720467
2322,claudication,C0021775;C0311395;C1456822
2321,toast classification of qualifying stroke ( % ),C0038454;C1514624;C1710306;C4521230;C4554100
2321,toast classification of qualifying stroke  no . ( % ),C1514624;C1710306;C4521230
2321,toast classification of qualifying stroke,C0038454;C1514624;C1710306;C4521230;C4554100
2321,toast classification,C1710306;C4521230
2320,prior amputation,C0002688;C0332152;C0332840;C1546539;C2826257
2320,amputations  n ( % ),C0002688
2320,amputation — no . ( % ),C0002688;C0332840;C1546539
2320,amputation,C0002688;C0332840;C1546539
2319,resection performed — no . { % ),C0015252;C0728940
2319,resection performed  %,C0015252;C0728940
2318,medication effects,C1319171
2317,medications at discharge or day $nmbr$  if earlier ( % ),C0806915
2317,medications at discharge,C0806915
2317,cardiac medications at discharge  %,C0018787;C0806915;C1522601
2316,cardiovascular medication usage,C0007220;C0457083
2315,cardiovascular medications  %,C0007220
2315,cardiovascular medications,C0007220
2315,baseline concomitant cardiovascular medications,C0007220;C0168634;C0521115;C1442488
2315,baseline cardiovascular medications  n ( % ),C0007220;C0168634;C1442488
2315,baseline cardiovascular medication  c n ( % ),C0007220;C0168634;C1442488
2315,baseline cardiovascular medication,C0007220;C0168634;C1442488
2314,medication adherence,C2364172
2313,current medication — no . ( % ),C0746467
2313,current medication use,C0042153;C0240320;C0457083;C0521116;C0746467;C1705970;C1947944
2313,current medication  n ( % ),C0746467
2312,years of education *,C0013621;C0013622;C0013658;C0039401;C0439234
2312,education level,C0013621;C0013658
2312,education in years  mean ( sd ),C0013621;C0013622;C0013658;C0039401;C0439234;C0444504;C2347634;C2348143;C2699239
2312,education > $nmbr$ yr ( % ),C0013621;C0013622;C0013658;C0039401;C0439234
2312,education > $nmbr$ years,C0013621;C0013622;C0013658;C0039401;C0439234
2312,education > $nmbr$ y,C0013621;C0013622;C0013658;C0039401
2312,education < $nmbr$ years,C0013621;C0013622;C0013658;C0039401;C0439234
2312,education < $nmbr$ y,C0013621;C0013622;C0013658;C0039401
2312,education *,C0013621;C0013622;C0013658;C0039401
2312,education ( years ),C0013621;C0013622;C0013658;C0039401;C0439234
2312,education $nmbr$ to $nmbr$ y,C0013621;C0013622;C0013658;C0039401
2312,education  y  mean ( sd ),C0013621;C0013622;C0013658;C0039401;C0444504;C2347634;C2348143;C2699239
2312,education  y,C0013621;C0013622;C0013658;C0039401
2312,education  mean ( sd ) years,C0013621;C0013622;C0013658;C0039401;C0439234;C0444504;C2347634;C2348143;C2699239
2312,education  mean ( sd )  y,C0013621;C0013622;C0013658;C0039401;C0444504;C2347634;C2348143;C2699239
2312,education,C0013621;C0013622;C0013658;C0039401
2312,> $nmbr$ years education,C0013621;C0013622;C0013658;C0039401;C0439234
2311,education — no . ( % ),C0013621;C0013622;C0013658;C0039401
2311,education ( % ),C0013621;C0013622;C0013658;C0039401
2311,< $nmbr$ yr of education — no . ( % ),C0013621;C0013622;C0013658;C0039401;C0439234
2310,posterior circulation,C0005775;C0205095;C1516559
2309,total population n,C3258257
2309,total population ( n = $nmbr$ ),C3258257
2309,total ho population ( n = $nmbr$ ),C0019905;C1832110;C3258257;C3889614
2309,total carmelina population,C3258257
2308,total study population,C0439175;C0439810;C0557651;C2348561;C2603343;C3258257
2308,total study itt population ( n = $nmbr$ ),C0439175;C0439810;C0557651;C2348561;C2603343;C3258257
2308,total population,C3258257
2307,boost intensify premix i ( global patient population ),C1511253;C1874596
2307,boost intensify all ( pan - asian patient population ),C1511253;C1874596
2306,constitutional,C1511487
2305,constipation,C0009806;C1963087;C3641755;C4084722;C4084723;C4084724
2304,no regular consumption,C0009830;C0205272;C1947907
2303,open - label population,C0032659;C1257890;C1709323
2302,uplift ® population,C0032659;C1257890
2302,population,C0032659;C1257890
2302,patient population,C0030705;C0032659;C1257890
2302,itt population,C0032659;C1257890
2302,figure $nmbr$ least squares ( ls ) mean differences between ro ﬂ umilast and placebo in ( a ) pre - and ( b ) postbronchodilator fev $nmbr$ in the itt population and subpopulations . copd  chronic obstructive pulmonary disease  fev $nmbr$  forced expiratory volume in $nmbr$ s  ics  inhaled corticosteroid  itt  intent to treat  laba  long - acting b $nmbr$ - agonist .,C0001617;C0004048;C0016529;C0032042;C0032659;C0040363;C0041260;C0332152;C0740175;C0815320;C1257890;C1306036;C1696465;C1706408;C1883351;C2257086;C3536709;C3669034;C4551720
2301,safety population  n ( % ),C0032659;C0036043;C1257890;C1705187
2301,safety population,C0032659;C0036043;C1257890;C1705187
2300,week $nmbr$ ( itt population ),C0032659;C0332174;C0439230;C1257890
2300,populations :,C0032659;C1257890
2299,severe exacerbations  itt population  n ( % ),C0032659;C0205082;C1257890;C4050465;C4050466;C4086268
2299,mitt population ( n = $nmbr$ ),C0032659;C1257890
2299,mitt population,C0032659;C1257890
2299,itt population  n,C0032659;C1257890
2298,subpopulation,C1257890
2298,indian subpopulation,C1257890;C1524069
2297,duration of full - dose warfarin therapy before enrollment ( mo ),C0366686;C0443225;C0444917
2296,full po pulatio n,C0443225;C0946289
2295,full population,C0032659;C0443225;C1257890
2294,lm bifurcation treated,C0184906;C1261082;C1551056;C3146289
2294,lm bifurcation not treated,C0184906;C1261082;C1551056;C3146289
2294,bifurcation  n ( % ),C0184906;C3146289
2294,bifurcation,C0184906;C3146289
2293,revascularisation but no antiplatelets  lipid - lowering agents  or p blockers,C0581603
2293,no revascularisation,C0581603
2293,carotid revascularization,C0581603;C0741968
2292,peripheral arterial revascularization,C0003842;C0205100;C0221464;C0581603
2292,arterial revascularization,C0003842;C0221464;C0581603
2291,with revascularisation,C0581603
2291,peripheral artery revascularization without amputation,C0002688;C0332840;C0489868;C0581603;C1546539
2290,revascularization,C0581603
2290,revascularisation  n ( % ),C0581603
2290,prior revascularization ( n = $nmbr$  $nmbr$ ),C0332152;C0581603;C2826257
2290,prior revascularization ( % ),C0332152;C0581603;C2826257
2290,prior revascularization,C0332152;C0581603;C2826257
2290,no prior revascularization ( n = $nmbr$  $nmbr$ ),C0332152;C0581603;C2826257
2289,urgent peripheral revascularization,C0205100;C0439609;C0581603;C3272275
2289,peripheral revascularisation,C0205100;C0581603
2289,any revascularization,C0581603
2289,any peripheral revascularization,C0205100;C0581603
2288,• urgent coronaiy revascularization > $nmbr$ days,C0439228;C0439609;C0581603;C3272275
2288,revascularization in $nmbr$ days,C0439228;C0581603
2288,$nmbr$ days urgent revascularization,C0439228;C0439609;C0581603;C3272275
2287,patients with > $nmbr$ exacerbation requiring admission to hospital in the $nmbr$ months before screening,C0030673;C4086268
2286,patients with > $nmbr$ exacerbations resulting in hospital admission,C0030705;C4086268
2286,patients with > $nmbr$ exacerbations resulting in emergency department visit,C0030705;C4086268
2286,patients with > $nmbr$ exacerbations resulting in ed visit,C0030705;C4086268
2286,> $nmbr$ exacerbations,C4086268
2286,$ $nmbr$ exacerbations,C4086268
2285,median time to first exacerbation ( months [ $nmbr$ % ci ] ),C0008107;C0205435;C0549183;C0556969;C0876920;C1279901;C2347635;C2348144;C2939193;C3259781;C4086268
2285,$nmbr$ exacerbation,C4086268
2284,number of exacerbations in the past $nmbr$ months,C0237753;C0449788;C4086268
2284,number of exacerbations in the last $nmbr$ months  mean ± sd,C0237753;C0449788;C4086268
2284,number of exacerbations in the last $nmbr$ months,C0237753;C0449788;C4086268
2284,number of exacerbations in the $nmbr$ months before screening,C0237753;C0449788;C4086268
2284,number of exacerbations in last $nmbr$ months,C0237753;C0449788;C4086268
2284,number of exacerbations $nmbr$ months before randomisation,C0237753;C0439231;C0449788;C4086268
2284,number of exacerbation in the previous $nmbr$ months  n ( % ),C0237753;C0449788;C4086268
2284,exacerbation historyh  n ( % ),C4086268
2283,number of exacerbations in previous year  mean ( sd ),C0237753;C0449788;C4086268
2283,number of exacerbations in previous $nmbr$   months,C0237753;C0449788;C4086268
2283,number of exacerbations in previous $nmbr$ months,C0237753;C0449788;C4086268
2283,number of exacerbations,C0237753;C0449788;C4086268
2283,mean number of exacerbations in previous y ( sd ),C0237753;C0444504;C0449788;C2347634;C2348143;C4086268
2283,mean number of exacerbations in previous $nmbr$ months ( sd ),C0237753;C0444504;C0449788;C2347634;C2348143;C4086268
2283,mean number of exacerbations ( per patient - year [ $nmbr$ % ci ] ),C0237753;C0444504;C0449788;C2347634;C2348143;C4086268
2283,$nmbr$ exacerbations,C4086268
2282,no . of exacerbations in past year,C4086268
2282,exacerbations requiring oral steroids / antibiotics ( past year ) ( % ),C4086268
2282,exacerbations requiring hospitalisation ( past year ) ( % ),C4086268
2282,exacerbations in past $nmbr$ mo — no . ( % ),C0026544;C0332177;C1444637;C4086268;C4284302
2281,exacerbations in previous $nmbr$ mo ( n )  mean ( sd ),C0026544;C0205156;C0332177;C0444504;C1552607;C2347634;C2348143;C2699239;C4086268
2281,exacerbations,C4086268
2281,exacerbation within previous $nmbr$ mo  no . ( % ),C0026544;C0205156;C0332177;C1552607;C4086268
2281,exacerbation within $nmbr$ mo  %,C0026544;C0332177;C4086268
2280,cornell voltage - duration product ( mmxmsec ) *,C0449238;C0598352;C1514468;C1704444;C2926735
2279,mean duration of pd  yr,C0439234;C0444504;C0449238;C2347634;C2348143;C2926735;C4553228;C4553229
2279,duration of pd  y,C0449238;C2926735;C4553228;C4553229
2278,ed duration  visit $nmbr$ * *,C0449238;C0545082;C1512346;C2826704;C2926735;C3538926
2278,ed duration,C0449238;C2926735;C3538926
2277,duration of diabetes mellitus  y  mean ( sd ) §,C0011849;C0444504;C0449238;C2347634;C2348143;C2699239;C2926735
2277,duration of diabetes mellitus  y,C0011849;C0449238;C2926735
2277,duration of diabetes mellitus  median ( iqr )  y,C0011849;C0449238;C0549183;C0876920;C2347635;C2348144;C2926735;C2939193
2277,duration of diabetes mellitus,C0011849;C0449238;C2926735
2277,diabetes mellitus duration ( sd )  y,C0011849;C0449238;C2699239;C2926735
2277,diabetes mellitus duration  y ( sd ),C0011849;C0449238;C2699239;C2926735
2277,diabetes mellitus duration  y,C0011849;C0449238;C2926735
2276,median crohn ' s disease duration  y ( range ),C0010346;C0449238;C0549183;C0876920;C1514721;C2347635;C2348144;C2348147;C2926735;C2939193;C3542016
2276,duration of crohn ’ s disease ( yrs ),C0010346;C0449238;C2926735
2276,duration of crohn ' s disease ( yrs ),C0010346;C0449238;C2926735
2276,crohn ' s disease duration,C0010346;C0449238;C2926735
2275,median ( range ) duration of asthma ( years ),C0004096;C0439234;C0449238;C0549183;C0876920;C1514721;C2347635;C2348144;C2348147;C2926735;C2939193;C2984299;C3542016
2275,median ( range ) duration of asthma ( y ),C0004096;C0449238;C0549183;C0876920;C1514721;C2347635;C2348144;C2348147;C2926735;C2939193;C2984299;C3542016
2275,duration of asthma — yr,C0004096;C0439234;C0449238;C2926735;C2984299
2275,duration of asthma > $nmbr$ years,C0004096;C0439234;C0449238;C2926735;C2984299
2275,duration of asthma ( years ),C0004096;C0439234;C0449238;C2926735;C2984299
2275,duration of asthma  years,C0004096;C0439234;C0449238;C2926735;C2984299
2275,duration of asthma  y,C0004096;C0449238;C2926735;C2984299
2275,duration of asthma,C0004096;C0449238;C2926735;C2984299
2274,duration of infusion — hr,C0449238;C0574032;C1827465;C2926735
2274,duration of infusion during medical management — hr,C0449238;C0574032;C1827465;C2926735
2274,duration of infusion before pci — hr,C0449238;C0574032;C1827465;C2926735
2274,duration of infusion before cabg — hr,C0449238;C0574032;C1827465;C2926735
2274,duration of infusion after pci — hr,C0449238;C0574032;C1827465;C2926735
2273,duration of hypertension ( years ),C0020538;C0439234;C0449238;C1963138;C2926735
2273,duration of hypertension ( months ),C0020538;C0439231;C0449238;C1963138;C2926735
2273,duration of hypertension  y,C0020538;C0449238;C1963138;C2926735
2273,duration of hypertension  n ( % ),C0020538;C0449238;C1963138;C2926735
2273,duration of,C0449238;C2926735
2272,weight  kg duration of pah  n ( % ),C0005910;C0022718;C0030123;C0043100;C0439209;C0449238;C1305866;C1705104;C2926735;C3203102;C4054209;C4284467
2272,duration of as  n ( % ),C0449238;C2926735
2271,pci duration in min ( median  iqr ),C0449238;C0549183;C0702093;C0876920;C1524029;C2347635;C2348144;C2926735;C2939193;C3813700;C4049621
2271,pci duration,C0449238;C2926735;C4049621
2271,duration of pci — min,C0449238;C0702093;C1524029;C2926735;C3813700;C4049621
2271,duration of pci ( min )  median n ( iqr ),C0449238;C0549183;C0702093;C0876920;C1524029;C2347635;C2348144;C2926735;C2939193;C3813700;C4049621
2271,duration of pci ( min )  median,C0449238;C0549183;C0702093;C0876920;C1524029;C2347635;C2348144;C2926735;C2939193;C3813700;C4049621
2271,duration of pci  min,C0449238;C0702093;C1524029;C2926735;C3813700;C4049621
2270,psa duration ( years )  mean ( sd ),C0439234;C0444504;C0449238;C2347634;C2348143;C2699239;C2926735;C3810537;C3813209
2270,psa duration ( years ),C0439234;C0449238;C2926735;C3810537;C3813209
2270,psa duration  years,C0439234;C0449238;C2926735;C3810537;C3813209
2270,duration since diagnosis ( years ),C0449238;C2926735
