pmid;page;filename_orig;mesh_broad_label;tableType
25455006;2;25455006_2.html;Hypertension;result_table_subgroup
25455006;2;25455006_2.html;Hyperlipidemias;result_table_subgroup
25455006;2;25455006_2.html;Diabetes Mellitus;result_table_subgroup
25455006;2;25455006_2.html;Myocardial Ischemia;result_table_subgroup
25465416;2;25465416_2.html;Peripheral Vascular Diseases;result_table_subgroup
25465416;2;25465416_2.html;Myocardial Ischemia, acute;result_table_subgroup
25465416;2;25465416_2.html;Atherosclerosis;result_table_subgroup
25465416;2;25465416_2.html;Stroke;result_table_subgroup
25465417;2;25465417_2.html;Peripheral Vascular Diseases;result_table_subgroup
25465417;2;25465417_2.html;Myocardial Ischemia, acute;result_table_subgroup
25465417;2;25465417_2.html;Atherosclerosis;result_table_subgroup
25465417;2;25465417_2.html;Stroke;result_table_subgroup
25468945;2;25468945_2.html;Diabetes Mellitus, Type 2;NA
25475110;2;25475110_2.html;Myocardial Ischemia, acute;result_table_subgroup
25475110;2;25475110_2.html;Myocardial Ischemia;result_table_subgroup
25490706;2;25490706_2.html;Lung Diseases, Obstructive;result_table_subgroup
25523533;2;25523533_2.html;Myocardial Ischemia, acute;result_table_subgroup
25552421;2;25552421_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
25552421;3;25552421_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
25573406;2;25573406_2.html;Lung Diseases, Obstructive;result_table_subgroup
25592197;2;25592197_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
25629790;2;25629790_2.html;Diabetes Mellitus, Type 2;NA
25637937;2;25637937_2.html;Heart Failure;result_table_subgroup
25657183;2;25657183_2.html;Stroke;result_table_subgroup
25657183;2;25657183v2_2.html;Stroke;result_table_subgroup
25670362;2;25670362_2.html;Myocardial Ischemia;result_table_subgroup
25670362;3;25670362_3.html;Myocardial Ischemia;result_table_subgroup
25681464;2;25681464_2.html;Peripheral Vascular Diseases;result_table_subgroup
25681464;2;25681464_2.html;Myocardial Ischemia, acute;result_table_subgroup
25681464;2;25681464_2.html;Atherosclerosis;result_table_subgroup
25681464;2;25681464_2.html;Stroke;result_table_subgroup
25698905;2;25698905_2.html;Embolism and Thrombosis;result_table_subgroup
25698905;3;25698905_3.html;Embolism and Thrombosis;result_table_subgroup
25728587;2;25728587_2.html;Inflammatory Bowel Diseases;result_table_subgroup
25728587;3;25728587_3.html;Inflammatory Bowel Diseases;result_table_subgroup
25736990;2;25736990_2.html;Lung Diseases, Obstructive;result_table_subgroup
25743173;2;25743173_2.html;Hyperlipidemias;NA
25743173;3;25743173_3.html;Hyperlipidemias;NA
25743173;2;25743173v2_2.html;Hyperlipidemias;NA
25758769;2;25758769_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
25765696;2;25765696_2.html;Myocardial Ischemia, acute;result_table_subgroup
25765696;2;25765696_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
25765696;3;25765696_3.html;Myocardial Ischemia, acute;result_table_subgroup
25765696;3;25765696_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
25769357;2;25769357_2.html;NA;result_table_subgroup
25769357;3;25769357_3.html;NA;result_table_subgroup
25772548;2;25772548_2.html;Diabetes Mellitus, Type 2;NA
25773268;2;25773268_2.html;Stroke;result_table_subgroup
25773268;2;25773268_2.html;Embolism and Thrombosis;result_table_subgroup
25773268;2;25773268_2.html;Myocardial Ischemia, acute;result_table_subgroup
25775052;2;25775052_2.html;Myocardial Ischemia, acute;result_table_subgroup
25775052;3;25775052_3.html;Myocardial Ischemia, acute;result_table_subgroup
25775052;4;25775052_4.html;Myocardial Ischemia, acute;result_table_subgroup
25775052;5;25775052_5.html;Myocardial Ischemia, acute;result_table_subgroup
25779603;2;25779603_2.html;Arthritis;result_table_subgroup
25787199;2;25787199_2.html;Myocardial Ischemia;NA
25792124;2;25792124_2.html;Peripheral Vascular Diseases;result_table_subgroup
25792124;2;25792124_2.html;Myocardial Ischemia, acute;result_table_subgroup
25792124;2;25792124_2.html;Atherosclerosis;result_table_subgroup
25792124;2;25792124_2.html;Stroke;result_table_subgroup
25795432;2;25795432_2.html;Diabetes Mellitus, Type 2;result_table_without_subgroup
25795432;3;25795432_3.html;Diabetes Mellitus, Type 2;result_table_without_subgroup
25852208;2;25852208_2.html;Hypertension;result_table_subgroup
25852208;2;25852208_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
25881510;2;25881510_2.html;Diabetes Mellitus, Type 2;NA
26027630;2;26027630_2.html;Hyperlipidemias;result_table_subgroup
26052984;2;26052984_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26054553;2;26054553_2.html;Urticaria;result_table_without_subgroup
26059896;1;26059896_1.html;Myocardial Ischemia, acute;result_table_subgroup
26059896;1;26059896_1.html;Myocardial Ischemia;result_table_subgroup
26059896;2;26059896_2.html;Myocardial Ischemia, acute;result_table_subgroup
26059896;2;26059896_2.html;Myocardial Ischemia;result_table_subgroup
26059896;3;26059896_3.html;Myocardial Ischemia, acute;result_table_subgroup
26059896;3;26059896_3.html;Myocardial Ischemia;result_table_subgroup
26059896;4;26059896_4.html;Myocardial Ischemia, acute;result_table_subgroup
26059896;4;26059896_4.html;Myocardial Ischemia;result_table_subgroup
26059896;1;26059896v2_1.html;Myocardial Ischemia, acute;result_table_subgroup
26059896;1;26059896v2_1.html;Myocardial Ischemia;result_table_subgroup
26059896;2;26059896v2_2.html;Myocardial Ischemia, acute;result_table_subgroup
26059896;2;26059896v2_2.html;Myocardial Ischemia;result_table_subgroup
26065986;2;26065986_2.html;NA;result_table_subgroup
26066644;1;26066644_1.html;Hypertension;result_table_subgroup
26093161;1;26093161_1.html;NA;NA
26093161;2;26093161_2.html;NA;result_table_subgroup
26097039;2;26097039_2.html;Arthritis;result_table_subgroup
26097039;3;26097039_3.html;Arthritis;result_table_subgroup
26100349;2;26100349_2.html;Lung Diseases, Obstructive;result_table_subgroup
26100349;3;26100349_3.html;Lung Diseases, Obstructive;result_table_subgroup
26112656;3;26112656_3.html;Lung Diseases, Obstructive;result_table_subgroup
26121561;2;26121561_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26132939;2;26132939_2.html;Diabetes Mellitus;result_table_subgroup
26132939;3;26132939_3.html;Diabetes Mellitus;result_table_subgroup
26132939;4;26132939_4.html;Diabetes Mellitus;result_table_subgroup
26135703;2;26135703_2.html;Psoriasis;result_table_subgroup
26135703;2;26135703_2.html;Arthritis;result_table_subgroup
26139005;2;26139005_2.html;Arthritis;result_table_subgroup
26151264;2;26151264_2.html;Embolism and Thrombosis;result_table_subgroup
26179619;2;26179619_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26179767;2;26179767_2.html;NA;result_table_subgroup
26233481;2;26233481_2.html;Lung Diseases, Obstructive;result_table_subgroup
26233481;3;26233481_3.html;Lung Diseases, Obstructive;result_table_subgroup
26233481;4;26233481_4.html;Lung Diseases, Obstructive;result_table_subgroup
26238672;1;26238672_1.html;Arthritis;result_table_subgroup
26238672;2;26238672_2.html;Arthritis;result_table_subgroup
26238672;1;26238672v2_1.html;Arthritis;result_table_subgroup
26271059;2;26271059_2.html;Myocardial Ischemia, acute;result_table_subgroup
26275429;2;26275429_2.html;Arthritis;result_table_subgroup
26299520;1;26299520_1.html;Prostatic Hyperplasia;NA
26304934;2;26304934_2.html;Myocardial Ischemia, acute;NA
26321103;2;26321103_2.html;Myocardial Ischemia, acute;result_table_subgroup
26330422;2;26330422_2.html;Hyperlipidemias;result_table_subgroup
26338971;2;26338971_2.html;Peripheral Vascular Diseases;result_table_subgroup
26338971;2;26338971_2.html;Myocardial Ischemia, acute;result_table_subgroup
26338971;2;26338971_2.html;Atherosclerosis;result_table_subgroup
26338971;2;26338971_2.html;Stroke;result_table_subgroup
26358285;2;26358285_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26373629;2;26373629_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26373629;3;26373629_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
26374849;2;26374849_2.html;Heart Failure;result_table_subgroup
26378978;2;26378978_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26378978;3;26378978_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
26400827;3;26400827_3.html;Myocardial Ischemia, acute;result_table_subgroup
26400827;3;26400827_3.html;Atherosclerosis;result_table_subgroup
26446706;1;26446706_1.html;Embolism and Thrombosis;result_table_subgroup
26471380;2;26471380_2.html;Epilepsy;NA
26475142;2;26475142_2.html;Heart Failure;result_table_subgroup
26475142;3;26475142_3.html;Heart Failure;result_table_subgroup
26486868;2;26486868_2.html;Stroke;result_table_without_subgroup
26491109;2;26491109_2.html;Stroke;NA
26491109;2;26491109_2.html;Embolism and Thrombosis;NA
26491109;2;26491109_2.html;Myocardial Ischemia, acute;NA
26523993;2;26523993_2.html;Atherosclerosis;result_table_subgroup
26523993;2;26523993_2.html;Myocardial Ischemia;result_table_subgroup
26523993;3;26523993_3.html;Atherosclerosis;result_table_subgroup
26523993;3;26523993_3.html;Myocardial Ischemia;result_table_subgroup
26524706;2;26524706_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26524706;3;26524706_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
26541915;2;26541915_2.html;Heart Failure;result_table_subgroup
26541915;3;26541915_3.html;Heart Failure;result_table_subgroup
26541915;5;26541915_5.html;Heart Failure;result_table_subgroup
26541915;2;26541915v2_2.html;Heart Failure;result_table_subgroup
26547918;2;26547918_2.html;Psoriasis;NA
26563670;2;26563670_2.html;Lung Diseases, Obstructive;result_table_subgroup
26579834;1;26579834_1.html;Diabetes Mellitus, Type 2;NA
26579834;5;26579834_5.html;Diabetes Mellitus, Type 2;NA
26580237;2;26580237_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26580237;2;26580237v2_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26586780;2;26586780_2.html;Myocardial Ischemia;result_table_subgroup
26589819;1;26589819_1.html;Heart Failure;NA
26589819;1;26589819_1.html;Myocardial Ischemia, acute;NA
26589819;1;26589819_1.html;Hypertension;NA
26589819;1;26589819_1.html;Hyperlipidemias;NA
26589819;1;26589819_1.html;Diabetes Mellitus;NA
26589819;1;26589819_1.html;Myocardial Ischemia;NA
26620248;2;26620248_2.html;Hypertension;result_table_subgroup
26620248;2;26620248_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26627989;2;26627989_2.html;Stroke;result_table_subgroup
26627989;2;26627989_2.html;Arrhythmias, Cardiac;result_table_subgroup
26627989;2;26627989v2_2.html;Stroke;result_table_subgroup
26627989;2;26627989v2_2.html;Arrhythmias, Cardiac;result_table_subgroup
26630143;2;26630143_2.html;Myocardial Ischemia, acute;NA
26653621;2;26653621_2.html;Hypertension;result_table_subgroup
26653621;2;26653621_2.html;Atherosclerosis;result_table_subgroup
26681720;2;26681720_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26699168;2;26699168_2.html;Hypertension, Pulmonary;result_table_subgroup
26699168;2;26699168_2.html;Hypertension;result_table_subgroup
26704701;2;26704701_2.html;Lung Diseases, Obstructive;result_table_subgroup
26744025;2;26744025_2.html;Diabetes Mellitus;result_table_subgroup
26754626;2;26754626_2.html;Heart Failure;result_table_subgroup
26754626;3;26754626_3.html;Heart Failure;result_table_subgroup
26762481;2;26762481_2.html;Myocardial Ischemia, acute;result_table_subgroup
26762525;2;26762525_2.html;Myocardial Ischemia, acute;result_table_subgroup
26762525;2;26762525_2.html;Atherosclerosis;result_table_subgroup
26762525;2;26762525v2_2.html;Myocardial Ischemia, acute;result_table_subgroup
26762525;2;26762525v2_2.html;Atherosclerosis;result_table_subgroup
26774608;2;26774608_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26774608;3;26774608_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
26774608;2;26774608v2_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
26774608;3;26774608v2_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
26786577;2;26786577_2.html;Diabetes Mellitus, Type 2;NA
26792812;2;26792812_2.html;Psoriasis;result_table_subgroup
26792812;2;26792812_2.html;Arthritis;result_table_subgroup
26833744;2;26833744_2.html;Diabetes Mellitus;NA
26833744;3;26833744_3.html;Diabetes Mellitus;NA
26886418;2;26886418_2.html;Myocardial Ischemia, acute;result_table_subgroup
26886418;2;26886418_2.html;Stroke;result_table_subgroup
26915374;2;26915374_2.html;Heart Failure;result_table_without_subgroup
26934128;2;26934128_2.html;Diabetes Mellitus, Type 2;NA
26994121;2;26994121_2.html;Myocardial Ischemia;NA
27028914;2;27028914_2.html;Arthritis;result_table_subgroup
27033025;2;27033025_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27033025;2;27033025_2.html;Diabetes Mellitus;result_table_subgroup
27039236;2;27039236_2.html;Lung Diseases, Obstructive;NA
27043082;2;27043082_2.html;Myocardial Ischemia, acute;result_table_subgroup
27046159;2;27046159_2.html;Myocardial Ischemia;result_table_without_subgroup
27046159;2;27046159_2.html;Myocardial Ischemia;result_table_subgroup
27046160;2;27046160_2.html;Stroke;NA
27046160;2;27046160_2.html;Embolism and Thrombosis;NA
27046160;2;27046160_2.html;Myocardial Ischemia, acute;NA
27046162;2;27046162_2.html;Stroke;NA
27046162;2;27046162_2.html;Embolism and Thrombosis;NA
27046162;2;27046162_2.html;Myocardial Ischemia, acute;NA
27056586;2;27056586_2.html;Lung Diseases, Obstructive;result_table_subgroup
27087007;1;27087007_1.html;Lung Diseases, Obstructive;NA
27098404;1;27098404_1.html;Arthritis;NA
27103795;1;27103795_1.html;NA;NA
27144849;1;27144849_1.html;Arrhythmias, Cardiac;result_table_subgroup
27144849;2;27144849_2.html;Arrhythmias, Cardiac;result_table_subgroup
27144849;3;27144849_3.html;Arrhythmias, Cardiac;result_table_subgroup
27144849;4;27144849_4.html;Arrhythmias, Cardiac;result_table_subgroup
27161178;2;27161178_2.html;Diabetes Mellitus, Type 2;NA
27165179;2;27165179_2.html;Arthritis;NA
27181606;2;27181606_2.html;Lung Diseases, Obstructive;result_table_subgroup
27190009;2;27190009_2.html;Parkinson Disease;result_table_subgroup
27207971;1;27207971_1.html;NA;NA
27215502;2;27215502_2.html;Lung Diseases, Obstructive;result_table_subgroup
27215749;3;27215749_3.html;Lung Diseases, Obstructive;NA
27252787;2;27252787_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27289121;2;27289121_2.html;Myocardial Ischemia, acute;result_table_subgroup
27289121;2;27289121_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27295427;2;27295427_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27299675;1;27299675_1.html;Diabetes Mellitus, Type 2;NA
27299675;2;27299675_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27313282;2;27313282_2.html;Myocardial Ischemia, acute;result_table_subgroup
27313282;2;27313282_2.html;Atherosclerosis;result_table_subgroup
27313282;2;27313282v2_2.html;Myocardial Ischemia, acute;result_table_subgroup
27313282;2;27313282v2_2.html;Atherosclerosis;result_table_subgroup
27316465;2;27316465_2.html;Lung Diseases, Obstructive;NA
27316465;3;27316465_3.html;Lung Diseases, Obstructive;NA
27316465;4;27316465_4.html;Lung Diseases, Obstructive;NA
27316465;5;27316465_5.html;Lung Diseases, Obstructive;NA
27335114;2;27335114_2.html;Epilepsy;NA
27335114;2;27335114v2_2.html;Epilepsy;NA
27335114;2;27335114v3_2.html;Epilepsy;NA
27354044;2;27354044_2.html;Heart Failure;result_table_subgroup
27354044;2;27354044v2_2.html;Heart Failure;result_table_subgroup
27358434;2;27358434_2.html;NA;result_table_subgroup
27387994;1;27387994_1.html;NA;NA
27395349;2;27395349_2.html;Heart Failure;NA
27395349;3;27395349_3.html;Heart Failure;result_table_subgroup
27395349;2;27395349v2_2.html;Heart Failure;NA
27395349;3;27395349v2_3.html;Heart Failure;result_table_subgroup
27406394;2;27406394_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27418597;2;27418597_2.html;Stroke;result_table_subgroup
27437883;2;27437883_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27465265;2;27465265_2.html;Myocardial Ischemia, acute;result_table_subgroup
27465265;2;27465265_2.html;Stroke;result_table_subgroup
27484756;2;27484756_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27493790;2;27493790_2.html;Arthritis;NA
27496855;1;27496855_1.html;NA;NA
27502307;2;27502307_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27502582;2;27502582_2.html;Arthritis;NA
27502866;1;27502866_1.html;Myocardial Ischemia, acute;NA
27502866;1;27502866_1.html;Atherosclerosis;NA
27502866;1;27502866_1.html;Myocardial Ischemia;NA
27576559;2;27576559_2.html;Psoriasis;result_table_subgroup
27576774;2;27576774_2.html;Myocardial Ischemia;result_table_subgroup
27576775;2;27576775_2.html;Stroke;result_table_subgroup
27576775;2;27576775_2.html;Embolism and Thrombosis;result_table_subgroup
27576775;2;27576775_2.html;Myocardial Ischemia, acute;result_table_subgroup
27581531;2;27581531_2.html;Myocardial Ischemia, acute;result_table_subgroup
27589414;2;27589414_2.html;Epilepsy;result_table_without_subgroup
27609406;2;27609406_2.html;Lung Diseases, Obstructive;NA
27609406;2;27609406v2_2.html;Lung Diseases, Obstructive;NA
27609408;2;27609408_2.html;Lung Diseases, Obstructive;NA
27609678;2;27609678_2.html;NA;result_table_subgroup
27612281;2;27612281_2.html;Osteoporosis;result_table_subgroup
27612281;3;27612281_3.html;Osteoporosis;result_table_subgroup
27612281;4;27612281_4.html;Osteoporosis;result_table_subgroup
27612281;5;27612281_5.html;Osteoporosis;result_table_subgroup
27612281;6;27612281_6.html;Osteoporosis;result_table_subgroup
27616196;2;27616196_2.html;Lung Diseases, Obstructive;result_table_subgroup
27616196;3;27616196_3.html;Lung Diseases, Obstructive;result_table_subgroup
27616196;4;27616196_4.html;Lung Diseases, Obstructive;result_table_subgroup
27616196;5;27616196_5.html;Lung Diseases, Obstructive;result_table_subgroup
27619750;2;27619750_2.html;Hyperlipidemias;result_table_subgroup
27619750;3;27619750_3.html;Hyperlipidemias;NA
27619750;2;27619750v2_2.html;Hyperlipidemias;result_table_subgroup
27639327;2;27639327_2.html;Inflammatory Bowel Diseases;result_table_subgroup
27639753;2;27639753_2.html;Hyperlipidemias;result_table_subgroup
27639753;3;27639753_3.html;Hyperlipidemias;result_table_subgroup
27639753;4;27639753_4.html;Hyperlipidemias;result_table_subgroup
27647847;2;27647847_2.html;Hypertension;result_table_subgroup
27647847;2;27647847_2.html;Atherosclerosis;result_table_subgroup
27659566;2;27659566_2.html;Myocardial Ischemia, acute;result_table_subgroup
27659566;2;27659566_2.html;Atherosclerosis;result_table_subgroup
27659566;3;27659566_3.html;Myocardial Ischemia, acute;result_table_subgroup
27659566;3;27659566_3.html;Atherosclerosis;result_table_subgroup
27659566;2;27659566v2_2.html;Myocardial Ischemia, acute;result_table_subgroup
27659566;2;27659566v2_2.html;Atherosclerosis;result_table_subgroup
27672117;2;27672117_2.html;Idiopathic Interstitial Pneumonias;result_table_subgroup
27684308;2;27684308_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27708114;2;27708114_2.html;Idiopathic Interstitial Pneumonias;result_table_subgroup
27715335;2;27715335_2.html;Lung Diseases, Obstructive;NA
27742728;2;27742728_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27744141;2;27744141_2.html;Arthritis;NA
27765312;2;27765312_2.html;Peripheral Vascular Diseases;NA
27765312;2;27765312_2.html;Myocardial Ischemia, acute;NA
27765312;2;27765312_2.html;Atherosclerosis;NA
27765312;2;27765312_2.html;Stroke;NA
27767328;1;27767328_1.html;Lung Diseases, Obstructive;result_table_subgroup
27767328;2;27767328_2.html;Lung Diseases, Obstructive;result_table_subgroup
27767328;3;27767328_3.html;Lung Diseases, Obstructive;result_table_subgroup
27767328;4;27767328_4.html;Lung Diseases, Obstructive;result_table_subgroup
27796912;2;27796912_2.html;Lung Diseases, Obstructive;result_table_subgroup
27807306;2;27807306_2.html;NA;result_table_subgroup
27842179;2;27842179_2.html;Heart Failure;result_table_subgroup
27842179;2;27842179v2_2.html;Heart Failure;result_table_subgroup
27893045;2;27893045_2.html;Heart Failure;result_table_subgroup
27893045;2;27893045_2.html;Myocardial Ischemia, acute;result_table_subgroup
27893045;2;27893045_2.html;Hypertension;result_table_subgroup
27893045;2;27893045_2.html;Hyperlipidemias;result_table_subgroup
27893045;2;27893045_2.html;Diabetes Mellitus;result_table_subgroup
27893045;2;27893045_2.html;Myocardial Ischemia;result_table_subgroup
27912982;2;27912982_2.html;Lung Diseases, Obstructive;result_table_subgroup
27912982;3;27912982_3.html;Lung Diseases, Obstructive;result_table_subgroup
27912982;4;27912982_4.html;Lung Diseases, Obstructive;result_table_subgroup
27935736;2;27935736_2.html;Myocardial Ischemia, acute;result_table_subgroup
27935736;2;27935736_2.html;Stroke;result_table_subgroup
27956003;2;27956003_2.html;Hyperlipidemias;NA
27959607;2;27959607_2.html;Inflammatory Bowel Diseases;result_table_subgroup
27965257;2;27965257_2.html;Arthritis;result_table_subgroup
27977392;2;27977392_2.html;Hypertension;result_table_subgroup
27977392;2;27977392_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27977392;3;27977392_3.html;Hypertension;result_table_subgroup
27977392;3;27977392_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
27977934;2;27977934_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
27993292;2;27993292_2.html;Lung Diseases, Obstructive;result_table_subgroup
27993292;3;27993292_3.html;Lung Diseases, Obstructive;result_table_subgroup
28035868;2;28035868_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28118533;2;28118533_2.html;Lupus Erythematosus, Systemic;result_table_subgroup
28153828;2;28153828_2.html;Arthritis;result_table_subgroup
28159511;2;28159511_2.html;Lung Diseases, Obstructive;result_table_subgroup
28189475;2;28189475_2.html;Peripheral Vascular Diseases;result_table_subgroup
28197834;2;28197834_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28213368;2;28213368_2.html;NA;result_table_subgroup
28215362;2;28215362_2.html;Arthritis;result_table_subgroup
28231942;2;28231942_2.html;Myocardial Ischemia, acute;result_table_subgroup
28231942;2;28231942_2.html;Hyperlipidemias;result_table_subgroup
28237263;2;28237263_2.html;Diabetes Mellitus;result_table_subgroup
28237263;3;28237263_3.html;Diabetes Mellitus;result_table_subgroup
28246236;2;28246236_2.html;Myocardial Ischemia, acute;result_table_subgroup
28246236;2;28246236_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28246237;2;28246237_2.html;Myocardial Ischemia, acute;result_table_subgroup
28246237;2;28246237_2.html;Stroke;result_table_subgroup
28278391;2;28278391_2.html;Lung Diseases, Obstructive;result_table_subgroup
28279891;2;28279891_2.html;Epilepsy;NA
28279891;2;28279891v2_2.html;Epilepsy;NA
28279891;2;28279891v3_2.html;Epilepsy;NA
28300867;2;28300867_2.html;Stroke;result_table_subgroup
28300867;2;28300867_2.html;Embolism and Thrombosis;result_table_subgroup
28300867;2;28300867_2.html;Myocardial Ischemia, acute;result_table_subgroup
28302288;2;28302288_2.html;NA;result_table_subgroup
28316279;2;28316279_2.html;Embolism and Thrombosis;result_table_subgroup
28316279;2;28316279v2_2.html;Embolism and Thrombosis;result_table_subgroup
28327140;2;28327140_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28359411;2;28359411_2.html;Heart Failure;result_table_subgroup
28382371;2;28382371_2.html;Myocardial Ischemia, acute;result_table_subgroup
28382371;2;28382371_2.html;Atherosclerosis;result_table_subgroup
28382371;3;28382371_3.html;Myocardial Ischemia, acute;result_table_subgroup
28382371;3;28382371_3.html;Atherosclerosis;result_table_subgroup
28385353;2;28385353_2.html;Lung Diseases, Obstructive;result_table_subgroup
28385353;3;28385353_3.html;Lung Diseases, Obstructive;result_table_subgroup
28385353;4;28385353_4.html;Lung Diseases, Obstructive;result_table_subgroup
28385353;5;28385353_5.html;Lung Diseases, Obstructive;result_table_subgroup
28385353;6;28385353_6.html;Lung Diseases, Obstructive;result_table_subgroup
28385353;7;28385353_7.html;Lung Diseases, Obstructive;result_table_subgroup
28385353;2;28385353v2_2.html;Lung Diseases, Obstructive;result_table_subgroup
28385353;3;28385353v2_3.html;Lung Diseases, Obstructive;result_table_subgroup
28385353;4;28385353v2_4.html;Lung Diseases, Obstructive;result_table_subgroup
28386035;1;28386035_1.html;Diabetes Mellitus, Type 2;result_table_subgroup
28386035;2;28386035_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28386990;1;28386990_1.html;Diabetes Mellitus, Type 2;result_table_subgroup
28386990;2;28386990_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28386990;3;28386990_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
28391886;2;28391886_2.html;Hyperlipidemias;result_table_subgroup
28395936;2;28395936_2.html;Lung Diseases, Obstructive;result_table_subgroup
28402745;2;28402745_2.html;Heart Failure;result_table_subgroup
28402745;2;28402745v2_2.html;Heart Failure;result_table_subgroup
28405473;2;28405473_2.html;Arthritis;result_table_subgroup
28416587;2;28416587_2.html;Lung Diseases, Obstructive;result_table_subgroup
28432746;1;28432746_1.html;Diabetes Mellitus, Type 2;result_table_subgroup
28432746;2;28432746_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28467869;2;28467869_2.html;Inflammatory Bowel Diseases;result_table_subgroup
28467869;3;28467869_3.html;Inflammatory Bowel Diseases;result_table_subgroup
28473423;2;28473423_2.html;Psoriasis;result_table_subgroup
28473423;2;28473423_2.html;Arthritis;result_table_subgroup
28520924;2;28520924_2.html;NA;result_table_subgroup
28520924;3;28520924_3.html;NA;result_table_subgroup
28531241;2;28531241_2.html;Heart Failure;result_table_subgroup
28531241;2;28531241_2.html;Myocardial Ischemia, acute;result_table_subgroup
28531241;2;28531241_2.html;Hypertension;result_table_subgroup
28531241;2;28531241_2.html;Hyperlipidemias;result_table_subgroup
28531241;2;28531241_2.html;Diabetes Mellitus;result_table_subgroup
28531241;2;28531241_2.html;Myocardial Ischemia;result_table_subgroup
28544533;2;28544533_2.html;Arthritis;result_table_subgroup
28544533;3;28544533_3.html;Arthritis;result_table_subgroup
28558833;2;28558833_2.html;Lung Diseases, Obstructive;NA
28558833;3;28558833_3.html;Lung Diseases, Obstructive;NA
28573499;2;28573499_2.html;Myocardial Ischemia, chronic;result_table_subgroup
28573499;2;28573499_2.html;Stroke;result_table_subgroup
28573499;2;28573499_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28573499;2;28573499_2.html;Myocardial Ischemia;result_table_subgroup
28573499;3;28573499_3.html;Myocardial Ischemia, chronic;result_table_subgroup
28573499;3;28573499_3.html;Stroke;result_table_subgroup
28573499;3;28573499_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
28573499;3;28573499_3.html;Myocardial Ischemia;result_table_subgroup
28573499;4;28573499_4.html;Myocardial Ischemia, chronic;result_table_subgroup
28573499;4;28573499_4.html;Stroke;result_table_subgroup
28573499;4;28573499_4.html;Diabetes Mellitus, Type 2;result_table_subgroup
28573499;4;28573499_4.html;Myocardial Ischemia;result_table_subgroup
28573499;2;28573499v2_2.html;Myocardial Ischemia, chronic;result_table_subgroup
28573499;2;28573499v2_2.html;Stroke;result_table_subgroup
28573499;2;28573499v2_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28573499;2;28573499v2_2.html;Myocardial Ischemia;result_table_subgroup
28605608;2;28605608_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28666775;2;28666775_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
28666775;3;28666775_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
28666993;2;28666993_2.html;NA;result_table_subgroup
